1426541032 0
1426541079 0
1426541233 0
1426627156 120
1426638355 248
1426638434 248
1426638553 248
1426638638 248
1426638672 248
1426638859 248
1426638870 257
1426647449 326
1426649708 709
1426688375 708
1426688377 982
1426688483 982
1426688692 982
1426690987 896
1426694170 905
1426696442 913
1426696946 922
1426697578 1945
1426699802 1945
1426699986 1945
1426700693 2018
1426700875 2018
1426703225 2018
1426703247 2176
1426703335 2162
1426704279 2156
1426707432 2156
1426707487 2156
1426707806 2171
1426709622 2180
1426715722 2341
1426717419 3244
1426718087 2341
1426719351 2588
1426719356 2588
1426781238 2707
1426786290 2968
1426793688 3083
1426793733 3084
1426797978 3084
1426798692 3077
1426798751 3077
1426812105 3077
1426861252 3146
1426864747 3207
1426869993 3207
1426874108 3244
1426887754 3244
1426903206 3559
1426903287 3559
1426903320 3562
1426913901 3562
1426914444 3562
1426914479 3562
1426914502 3562
1426914515 3917
1426984956 4005
1426989410 3983
1426989469 3983
1426990302 3986
1426990400 3986
1426991085 3990
1426994082 3993
1427000838 4036
1427032630 4036
1427032690 4036
1427032885 4036
1427043937 4236
1427045714 4236
1427045878 4236
1427065388 4110
1427080558 4042
1427081438 4131
1427081937 4131
1427082140 4131
1427082415 4127
1427082721 4132
1427112640 4132
1427114201 4135
1427116016 4145
1427116845 4173
1427117005 4203
1427122320 4203
1427123916 4177
1427124043 4174
1427124630 4181
1427128273 4181
1427130627 4261
1427158953 4285
1427162448 4285
1427169419 8835
1427169661 8835
1427169776 8835
1427170457 8835
1427201924 8835
1427207559 9100
1427209187 9133
1427214582 9228
1427215887 9225
1427216223 9215
1427216397 9215
1427216665 9214
1427219453 9214
1427229455 9214
1427232914 9596
1427246529 9262
1427249323 9390
1427253088 9481
1427253110 9481
1427295073 9481
1427295502 9481
1427307561 9634
1427307872 9578
1427309693 9695
1427310177 9705
1427311403 9741
1427314398 9741
1427320436 9966
1427320629 9966
1427320780 9966
1427335623 9951
1427336377 9972
1427338039 9984
1427339288 9984
1427340809 10071
1427341707 10145
1427342350 10145
1427343048 10145
1427374593 10145
1427378387 10145
1427405465 10145
1427406255 10173
1427411477 10163
1427429444 10171
1427429645 10171
1427478705 10171
1427478753 10053
1427481393 10231
1427481592 10231
1427482466 10249
1427484497 10293
1427484692 10293
1427484698 10347
1427484719 10347
1427485190 10347
1427486008 10347
1427486446 10347
1427491623 10407
1427504223 10415
1427593332 10433
1427593768 10433
1427595896 10443
1427602382 10366
1427603213 10392
1427641755 10392
1427641861 10392
1427642032 10392
1427642167 10392
1427642423 10392
1427646841 10456
1427646857 10456
1427647370 10460
1427647616 10460
1427647999 10592
1427648300 10460
1427648307 10469
1427648868 10486
